time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2024-09-27T17:00:00+08:00,2662.559,2663.42,2658.198,2660.159,0,,,,,0,0,0,0,0,,36257,2664.305000000007,35.76438140746184,43.847078697764886,52.43499248385335,35,0.7514223307758418,0.4982144089285543,2649.7132960580107
2024-09-27T17:30:00+08:00,2660.2,2664.93,2659.108,2663.611,0,,,,,0,0,0,0,0,,29418,2663.589000000007,43.52208330799094,45.37149695530308,51.42811764838276,35,0.6902400574421409,0.7101063778072748,2649.7766726802397
2024-09-27T18:00:00+08:00,2663.544,2665.65,2661.858,2663.859,0,,,,,0,0,0,0,0,,30972,2663.589000000007,44.04491548726752,45.37149695530308,51.42811764838276,35,0.6902400574421409,0.7305055758530334,2649.849133221167
2024-09-27T18:30:00+08:00,2663.848,2665.17,2663.465,2664.39,0,,,,,0,0,0,0,0,,26198,2663.5163333333403,45.21435547535406,46.51736203193456,50.6670197643855,33.333333333333336,0.6902400574421409,0.7741828910235767,2649.9122491510852
2024-09-27T19:00:00+08:00,2664.328,2668.31,2664.148,2667.17,0,,,,,0,0,0,0,0,,27042,2663.5163333333403,50.989495460740784,46.51736203193456,50.6670197643855,33.333333333333336,0.6902400574421409,1.0028513207300371,2649.9866744449846
2024-09-27T19:30:00+08:00,2667.005,2669.2,2665.425,2665.955,0,,,,,0,0,0,0,0,,28032,2664.652000000007,48.57924239780646,48.839103698214714,50.19009957652059,33.333333333333336,0.6902400574421409,0.902911701271993,2650.0645898434277
2024-09-27T20:00:00+08:00,2666.09,2666.39,2662.195,2664.768,0,,,,,0,0,0,0,0,,38056,2664.652000000007,46.277731098532456,48.839103698214714,50.19009957652059,33.333333333333336,0.6902400574421409,0.8052752170771996,2650.154215025165
2024-09-27T20:30:00+08:00,2664.779,2674.29,2663.58,2670.07,0,,,,,0,0,0,0,0,,60231,2666.805000000007,56.24850669989589,54.43962606586667,50.09059264391447,33.333333333333336,0.6902400574421409,1.2413903301360476,2650.3412784660977
2024-09-27T21:00:00+08:00,2670.039,2671.07,2664.998,2666.12,0,,,,,0,0,0,0,0,,54895,2666.805000000007,48.95825414161137,54.43962606586667,50.09059264391447,33.333333333333336,0.6902400574421409,0.9164837483588834,2650.4917045638394
2024-09-27T21:30:00+08:00,2666.048,2670.73,2663.905,2665.84,0,,,,,0,0,0,0,0,,56934,2667.2883333333407,48.47860102081246,48.55547504947049,49.548878234956014,40,0.6561202154066975,0.8070593249310005,2650.6397641383337
2024-09-27T22:00:00+08:00,2666.325,2666.92,2657.54,2661.49,0,,,,,0,0,0,0,0,,60925,2667.2883333333407,41.651343620959544,48.55547504947049,49.548878234956014,40,0.6561202154066975,0.44982728272302874,2650.74874337118
2024-09-27T22:30:00+08:00,2661.36,2663.19,2649.265,2649.358,0,,,,,0,0,0,0,0,,58176,2661.756000000007,29.270421281574855,33.40480492003013,48.16610814518634,60,0.6561202154066975,-0.5464805646486058,2650.7777315218746
2024-09-27T23:00:00+08:00,2649.37,2654.68,2644.665,2653.93,0,,,,,0,0,0,0,0,,67476,2661.756000000007,36.88451801804496,33.40480492003013,48.16610814518634,60,0.6561202154066975,-0.1710173699418037,2650.781006940876
2024-09-27T23:30:00+08:00,2653.862,2654.72,2645.185,2649.739,0,,,,,0,0,0,0,0,,47505,2654.979000000007,33.34131405026042,33.918110325696915,46.853983405795304,71.66666666666667,0.6561202154066975,-0.515191965089715,2650.7744466441723
2024-09-28T00:00:00+08:00,2649.708,2654.5,2645.888,2652.77,0,,,,,0,0,0,0,0,,45643,2654.979000000007,37.98140927304647,33.918110325696915,46.853983405795304,71.66666666666667,0.6561202154066975,-0.2662792478639096,2650.7763823067835
2024-09-28T00:30:00+08:00,2652.85,2656.33,2651.348,2651.698,0,,,,,0,0,0,0,0,,35501,2650.265000000007,37.00040663696326,36.62305500133833,45.788552593441345,85,0.6561202154066975,-0.3543143626333246,2650.789024949135
2024-09-28T01:00:00+08:00,2651.85,2652.4,2644.835,2646.1,0,,,,,0,0,0,0,0,,34849,2650.265000000007,32.30765727980763,36.62305500133833,45.788552593441345,85,0.6561202154066975,-0.8140350459160931,2650.773201855968
2024-09-28T01:30:00+08:00,2645.988,2647.49,2643.02,2645.048,0,,,,,0,0,0,0,0,,33518,2648.8283333333407,31.499144026880742,31.85610592268128,43.99681146292948,90,0.536612392975282,-0.7622554787803683,2650.7451011349463
2024-09-28T02:00:00+08:00,2645.099,2647.74,2643.898,2645.25,0,,,,,0,0,0,0,0,,27016,2648.8283333333407,31.851804147541074,31.85610592268128,43.99681146292948,90,0.536612392975282,-0.7467341137265403,2650.7244463880556
2024-09-28T02:30:00+08:00,2645.21,2648.96,2643.348,2648.04,0,,,,,0,0,0,0,0,,26985,2648.2620000000074,36.69918530241623,35.89885124572268,42.79636346385059,91.66666666666667,0.536612392975282,-0.5323548637258904,2650.708613692415
2024-09-28T03:00:00+08:00,2647.875,2650.01,2645.495,2649.71,0,,,,,0,0,0,0,0,,23057,2648.2620000000074,39.474352800508015,35.89885124572268,42.79636346385059,91.66666666666667,0.536612392975282,-0.40403466748893485,2650.7007348101847
