time,open,high,low,close,FP_ok,FP_DeltaRatio,FP_POCpos,FP_VALpos,FP_VAHpos,FP_BuyStackFull,FP_BuyStackLow33,FP_BuyStackLow50,FP_SellImbLow33,FP_SellImbLow50,FP_TotalVol,TickVol,CHK_MA60,CHK_RSI14,CHK_RSI60,CHK_RSIMA60,CHK_BBWrank60,CHK_Slope240,CHK_Z240,CHK_WVWAP
2026-03-17T15:00:00+08:00,5009.86,5018.61,5008.54,5015.9,0,,,,,0,0,0,0,0,,32839,5022.896666666686,49.579333554801536,47.04505711497665,48.15583333568405,18.333333333333332,-1.527214993663658,-0.8880096507127272,5007.622038022388
2026-03-17T15:30:00+08:00,5015.58,5028.04,5015.58,5021.149,0,,,,,0,0,0,0,0,,34070,5017.29300000002,52.460083742360304,50.78726486626617,48.89838238612702,18.333333333333332,-1.527214993663658,-0.781039587080676,5007.765805282815
2026-03-17T16:00:00+08:00,5020.9,5029.72,5018.695,5020.7,0,,,,,0,0,0,0,0,,46056,5017.29300000002,52.1854204286385,50.78726486626617,48.89838238612702,18.333333333333332,-1.527214993663658,-0.7901898173285024,5007.975390776456
2026-03-17T16:30:00+08:00,5021.125,5025.5,5018.225,5024.39,0,,,,,0,0,0,0,0,,35389,5018.536333333353,54.30292700479863,51.85902940645421,49.69499065589488,11.666666666666666,-1.527214993663658,-0.714990820414372,5008.129088727777
2026-03-17T17:00:00+08:00,5024.65,5025.89,5012.598,5017.61,0,,,,,0,0,0,0,0,,43875,5018.536333333353,49.927761072580914,51.85902940645421,49.69499065589488,11.666666666666666,-1.527214993663658,-0.8531613350695977,5008.264087057528
2026-03-17T17:30:00+08:00,5017.64,5018.31,5009.75,5010.56,0,,,,,0,0,0,0,0,,33129,5018.699666666686,45.79593243116337,47.141119872256816,49.64218572163668,11.666666666666666,-1.4504600709509337,-0.9345956838424883,5008.308111758651
2026-03-17T18:00:00+08:00,5010.575,5016.42,5000.7,5003.6,0,,,,,0,0,0,0,0,,44548,5018.699666666686,42.092458367431135,47.141119872256816,49.64218572163668,11.666666666666666,-1.4504600709509337,-1.081576769020466,5008.290340422141
2026-03-17T18:30:00+08:00,5003.76,5009.445,4991.71,5000.11,0,,,,,0,0,0,0,0,,45638,5011.6866666666865,40.331194765912336,43.89183522428223,49.35548750137873,10,-1.4504600709509337,-1.1552784913295526,5008.189429458954
2026-03-17T19:00:00+08:00,5000.165,5010,4996.43,5006.67,0,,,,,0,0,0,0,0,,36043,5011.6866666666865,44.99049703283808,43.89183522428223,49.35548750137873,10,-1.4504600709509337,-1.016744594954899,5008.151100060272
2026-03-17T19:30:00+08:00,5006.97,5011.545,5001.675,5002.88,0,,,,,0,0,0,0,0,,32260,5004.516666666686,42.90595264718351,44.97451470703856,49.32174512024654,8.333333333333334,-1.4504600709509337,-1.096781708866469,5008.126334119016
2026-03-17T20:00:00+08:00,5003.12,5020.565,4999.07,5020.08,0,,,,,0,0,0,0,0,,49582,5004.516666666686,53.447557809171336,44.97451470703856,49.32174512024654,8.333333333333334,-1.4504600709509337,-0.7335525903231962,5008.195274192825
2026-03-17T20:30:00+08:00,5020.114,5023.95,5009.395,5011.94,0,,,,,0,0,0,0,0,,48806,5004.9766666666865,48.85063927371311,48.47648485548868,49.585196977562354,1.6666666666666667,-1.4504600709509337,-0.9054528824710096,5008.285667172476
2026-03-17T21:00:00+08:00,5011.68,5019.557,5009.74,5012.774,0,,,,,0,0,0,0,0,,59144,5004.9766666666865,49.33148246267569,48.47648485548868,49.585196977562354,1.6666666666666667,-1.4504600709509337,-0.8878404938160468,5008.375339855601
2026-03-17T21:30:00+08:00,5012.655,5031.54,5005.02,5016.641,0,,,,,0,0,0,0,0,,86425,5010.487000000019,51.6032918319111,50.245878085101126,49.71206285013892,0,-1.317745062336419,-0.7377706842026411,5008.5842792687845
