Datetime,Open,High,Low,Close,Volume
2026-04-24 09:00:00+08:00,98.657,98.87,98.653,98.83,0.0
2026-04-24 09:30:00+08:00,98.832,98.939,98.739,98.739,0.0
2026-04-24 10:00:00+08:00,98.741,98.754,98.688,98.719,0.0
2026-04-24 10:30:00+08:00,98.721,98.775,98.689,98.77,0.0
2026-04-24 11:00:00+08:00,98.774,98.817,98.763,98.805,0.0
2026-04-24 11:30:00+08:00,98.807,98.841,98.786,98.794,0.0
2026-04-24 12:00:00+08:00,98.796,98.844,98.796,98.819,0.0
2026-04-24 12:30:00+08:00,98.818,98.834,98.808,98.826,0.0
2026-04-24 13:00:00+08:00,98.825,98.843,98.786,98.815,0.0
2026-04-24 13:30:00+08:00,98.815,98.825,98.788,98.795,0.0
2026-04-24 14:00:00+08:00,98.796,98.806,98.794,98.798,0.0
2026-04-24 15:30:00+08:00,98.821,98.83,98.818,98.825,0.0
2026-04-24 16:00:00+08:00,98.829,98.837,98.792,98.793,0.0
2026-04-24 16:30:00+08:00,98.797,98.834,98.784,98.813,0.0
2026-04-24 17:00:00+08:00,98.812,98.827,98.797,98.816,0.0
2026-04-24 17:30:00+08:00,98.819,98.834,98.788,98.79,0.0
2026-04-24 18:00:00+08:00,98.79,98.851,98.785,98.849,0.0
2026-04-24 18:30:00+08:00,98.851,98.87,98.831,98.863,0.0
2026-04-24 19:00:00+08:00,98.862,98.896,98.855,98.894,0.0
2026-04-24 19:30:00+08:00,98.895,98.915,98.869,98.875,0.0
2026-04-24 20:00:00+08:00,98.874,98.889,98.858,98.873,0.0
2026-04-24 20:30:00+08:00,98.872,98.876,98.841,98.862,0.0
2026-04-24 21:00:00+08:00,98.863,98.884,98.853,98.86,0.0
2026-04-24 21:30:00+08:00,98.864,98.864,98.828,98.836,0.0
2026-04-24 22:00:00+08:00,98.837,98.872,98.833,98.858,0.0
2026-04-24 22:30:00+08:00,98.861,98.865,98.813,98.858,0.0
2026-04-24 23:00:00+08:00,98.861,98.88,98.82,98.837,0.0
2026-04-24 23:30:00+08:00,98.839,98.862,98.752,98.774,0.0
2026-04-25 00:00:00+08:00,98.77,98.821,98.733,98.769,0.0
2026-04-25 00:30:00+08:00,98.773,98.803,98.748,98.775,0.0
2026-04-25 01:00:00+08:00,98.777,98.807,98.764,98.801,0.0
2026-04-25 01:30:00+08:00,98.802,98.813,98.778,98.795,0.0
2026-04-25 02:00:00+08:00,98.8,98.808,98.729,98.732,0.0
2026-04-25 02:30:00+08:00,98.732,98.744,98.679,98.679,0.0
2026-04-25 03:00:00+08:00,98.679,98.688,98.561,98.564,0.0
2026-04-25 03:30:00+08:00,98.561,98.613,98.558,98.591,0.0
2026-04-25 04:00:00+08:00,98.596,98.623,98.564,98.598,0.0
